OBCINE;TIP.STAVBE;Leto;Stevilo.gradbenih.dovoljenj
Trzic;Nestanovanjske stavbe;2010;0
Trzic;Nestanovanjske stavbe;2011;0
Trzic;Nestanovanjske stavbe;2012;0
Trzic;Nestanovanjske stavbe;2013;0
Trzic;Nestanovanjske stavbe;2014;3
Trzic;Nestanovanjske stavbe;2015;13
Trzic;Nestanovanjske stavbe;2016;16
Trzic;Nestanovanjske stavbe;2017;8
Trzic;Nestanovanjske stavbe;2018;10
Trzic;Nestanovanjske stavbe;2019;0
Trzic;Nestanovanjske stavbe;2020;5
Turnisce;Stanovanjske stavbe;2007;7
Turnisce;Stanovanjske stavbe;2008;3
Turnisce;Stanovanjske stavbe;2009;10
Turnisce;Stanovanjske stavbe;2010;8
Turnisce;Stanovanjske stavbe;2011;7
Turnisce;Stanovanjske stavbe;2012;9
Turnisce;Stanovanjske stavbe;2013;5
Turnisce;Stanovanjske stavbe;2014;5
Turnisce;Stanovanjske stavbe;2015;3
Turnisce;Stanovanjske stavbe;2016;3
Turnisce;Stanovanjske stavbe;2017;6
Turnisce;Stanovanjske stavbe;2018;5
Turnisce;Stanovanjske stavbe;2019;5
Turnisce;Stanovanjske stavbe;2020;2
Turnisce;Nestanovanjske stavbe;2007;2
Turnisce;Nestanovanjske stavbe;2008;2
Turnisce;Nestanovanjske stavbe;2009;2
Turnisce;Nestanovanjske stavbe;2010;2
Turnisce;Nestanovanjske stavbe;2011;4
Turnisce;Nestanovanjske stavbe;2012;0
Turnisce;Nestanovanjske stavbe;2013;5
Turnisce;Nestanovanjske stavbe;2014;1
Turnisce;Nestanovanjske stavbe;2015;18
Turnisce;Nestanovanjske stavbe;2016;15
Turnisce;Nestanovanjske stavbe;2017;22
Turnisce;Nestanovanjske stavbe;2018;7
Turnisce;Nestanovanjske stavbe;2019;12
Turnisce;Nestanovanjske stavbe;2020;9
Velenje;Stanovanjske stavbe;2007;41
Velenje;Stanovanjske stavbe;2008;20
Velenje;Stanovanjske stavbe;2009;40
Velenje;Stanovanjske stavbe;2010;21
Velenje;Stanovanjske stavbe;2011;32
Velenje;Stanovanjske stavbe;2012;9
Velenje;Stanovanjske stavbe;2013;17
Velenje;Stanovanjske stavbe;2014;16
Velenje;Stanovanjske stavbe;2015;17
Velenje;Stanovanjske stavbe;2016;24
Velenje;Stanovanjske stavbe;2017;14
Velenje;Stanovanjske stavbe;2018;28
Velenje;Stanovanjske stavbe;2019;25
Velenje;Stanovanjske stavbe;2020;29
Velenje;Nestanovanjske stavbe;2007;3
Velenje;Nestanovanjske stavbe;2008;8
Velenje;Nestanovanjske stavbe;2009;10
Velenje;Nestanovanjske stavbe;2010;6
Velenje;Nestanovanjske stavbe;2011;8
Velenje;Nestanovanjske stavbe;2012;3
Velenje;Nestanovanjske stavbe;2013;5
Velenje;Nestanovanjske stavbe;2014;3
Velenje;Nestanovanjske stavbe;2015;53
Velenje;Nestanovanjske stavbe;2016;77
Velenje;Nestanovanjske stavbe;2017;83
Velenje;Nestanovanjske stavbe;2018;95
Velenje;Nestanovanjske stavbe;2019;50
Velenje;Nestanovanjske stavbe;2020;60
Velika Polana;Stanovanjske stavbe;2007;3
Velika Polana;Stanovanjske stavbe;2008;5
Velika Polana;Stanovanjske stavbe;2009;2
Velika Polana;Stanovanjske stavbe;2010;5
Velika Polana;Stanovanjske stavbe;2011;3
Velika Polana;Stanovanjske stavbe;2012;3
Velika Polana;Stanovanjske stavbe;2013;2
Velika Polana;Stanovanjske stavbe;2014;4
Velika Polana;Stanovanjske stavbe;2015;5
Velika Polana;Stanovanjske stavbe;2016;4
Velika Polana;Stanovanjske stavbe;2017;3
Velika Polana;Stanovanjske stavbe;2018;2
Velika Polana;Stanovanjske stavbe;2019;0
Velika Polana;Stanovanjske stavbe;2020;1
Velika Polana;Nestanovanjske stavbe;2007;2
Velika Polana;Nestanovanjske stavbe;2008;0
Velika Polana;Nestanovanjske stavbe;2009;3
Velika Polana;Nestanovanjske stavbe;2010;0
Velika Polana;Nestanovanjske stavbe;2011;1
Velika Polana;Nestanovanjske stavbe;2012;1
Velika Polana;Nestanovanjske stavbe;2013;1
Velika Polana;Nestanovanjske stavbe;2014;0
Velika Polana;Nestanovanjske stavbe;2015;8
Velika Polana;Nestanovanjske stavbe;2016;5
Velika Polana;Nestanovanjske stavbe;2017;15
Velika Polana;Nestanovanjske stavbe;2018;5
Velika Polana;Nestanovanjske stavbe;2019;11
Velika Polana;Nestanovanjske stavbe;2020;7
Velike Lasce;Stanovanjske stavbe;2007;9
Velike Lasce;Stanovanjske stavbe;2008;4
Velike Lasce;Stanovanjske stavbe;2009;5
Velike Lasce;Stanovanjske stavbe;2010;3
Velike Lasce;Stanovanjske stavbe;2011;6
Velike Lasce;Stanovanjske stavbe;2012;7
Velike Lasce;Stanovanjske stavbe;2013;11
Velike Lasce;Stanovanjske stavbe;2014;9
Velike Lasce;Stanovanjske stavbe;2015;8
Velike Lasce;Stanovanjske stavbe;2016;7
Velike Lasce;Stanovanjske stavbe;2017;7
Velike Lasce;Stanovanjske stavbe;2018;6
Velike Lasce;Stanovanjske stavbe;2019;14
Velike Lasce;Stanovanjske stavbe;2020;12
Velike Lasce;Nestanovanjske stavbe;2007;0
Velike Lasce;Nestanovanjske stavbe;2008;0
Velike Lasce;Nestanovanjske stavbe;2009;0
Velike Lasce;Nestanovanjske stavbe;2010;1
Velike Lasce;Nestanovanjske stavbe;2011;2
Velike Lasce;Nestanovanjske stavbe;2012;0
Velike Lasce;Nestanovanjske stavbe;2013;1
Velike Lasce;Nestanovanjske stavbe;2014;1
Velike Lasce;Nestanovanjske stavbe;2015;3
Velike Lasce;Nestanovanjske stavbe;2016;0
Velike Lasce;Nestanovanjske stavbe;2017;3
Velike Lasce;Nestanovanjske stavbe;2018;2
Velike Lasce;Nestanovanjske stavbe;2019;7
Velike Lasce;Nestanovanjske stavbe;2020;2
Verzej;Stanovanjske stavbe;2007;1
Verzej;Stanovanjske stavbe;2008;3
Verzej;Stanovanjske stavbe;2009;2
Verzej;Stanovanjske stavbe;2010;6
Verzej;Stanovanjske stavbe;2011;3
Verzej;Stanovanjske stavbe;2012;4
Verzej;Stanovanjske stavbe;2013;2
Verzej;Stanovanjske stavbe;2014;3
Verzej;Stanovanjske stavbe;2015;1
Verzej;Stanovanjske stavbe;2016;6
Verzej;Stanovanjske stavbe;2017;6
Verzej;Stanovanjske stavbe;2018;5
Verzej;Stanovanjske stavbe;2019;2
Verzej;Stanovanjske stavbe;2020;6
Verzej;Nestanovanjske stavbe;2007;3
Verzej;Nestanovanjske stavbe;2008;1
Verzej;Nestanovanjske stavbe;2009;0
Verzej;Nestanovanjske stavbe;2010;1
Verzej;Nestanovanjske stavbe;2011;1
Verzej;Nestanovanjske stavbe;2012;1
Verzej;Nestanovanjske stavbe;2013;1
Verzej;Nestanovanjske stavbe;2014;0
Verzej;Nestanovanjske stavbe;2015;6
Verzej;Nestanovanjske stavbe;2016;7
Verzej;Nestanovanjske stavbe;2017;9
Verzej;Nestanovanjske stavbe;2018;5
Verzej;Nestanovanjske stavbe;2019;7
Verzej;Nestanovanjske stavbe;2020;10
Videm;Stanovanjske stavbe;2007;8
Videm;Stanovanjske stavbe;2008;29
Videm;Stanovanjske stavbe;2009;8
Videm;Stanovanjske stavbe;2010;3
Videm;Stanovanjske stavbe;2011;2
Videm;Stanovanjske stavbe;2012;4
Videm;Stanovanjske stavbe;2013;6
Videm;Stanovanjske stavbe;2014;15
Videm;Stanovanjske stavbe;2015;10
Videm;Stanovanjske stavbe;2016;22
Videm;Stanovanjske stavbe;2017;20
Videm;Stanovanjske stavbe;2018;15
Videm;Stanovanjske stavbe;2019;22
Videm;Stanovanjske stavbe;2020;16
Videm;Nestanovanjske stavbe;2007;0
Videm;Nestanovanjske stavbe;2008;2
Videm;Nestanovanjske stavbe;2009;1
Videm;Nestanovanjske stavbe;2010;0
Videm;Nestanovanjske stavbe;2011;0
Videm;Nestanovanjske stavbe;2012;1
Videm;Nestanovanjske stavbe;2013;1
Videm;Nestanovanjske stavbe;2014;2
Videm;Nestanovanjske stavbe;2015;3
Videm;Nestanovanjske stavbe;2016;19
Videm;Nestanovanjske stavbe;2017;6
Videm;Nestanovanjske stavbe;2018;6
Videm;Nestanovanjske stavbe;2019;5
Videm;Nestanovanjske stavbe;2020;9
Vipava;Stanovanjske stavbe;2007;13
Vipava;Stanovanjske stavbe;2008;7
Vipava;Stanovanjske stavbe;2009;18
Vipava;Stanovanjske stavbe;2010;28
Vipava;Stanovanjske stavbe;2011;13
Vipava;Stanovanjske stavbe;2012;10
Vipava;Stanovanjske stavbe;2013;12
Vipava;Stanovanjske stavbe;2014;8
Vipava;Stanovanjske stavbe;2015;15
Vipava;Stanovanjske stavbe;2016;8
Vipava;Stanovanjske stavbe;2017;9
Vipava;Stanovanjske stavbe;2018;6
Vipava;Stanovanjske stavbe;2019;7
Vipava;Stanovanjske stavbe;2020;5
Vipava;Nestanovanjske stavbe;2007;4
Vipava;Nestanovanjske stavbe;2008;4
Vipava;Nestanovanjske stavbe;2009;9
Vipava;Nestanovanjske stavbe;2010;3
Vipava;Nestanovanjske stavbe;2011;10
Vipava;Nestanovanjske stavbe;2012;4
Vipava;Nestanovanjske stavbe;2013;5
Vipava;Nestanovanjske stavbe;2014;7
Vipava;Nestanovanjske stavbe;2015;18
Vipava;Nestanovanjske stavbe;2016;23
Vipava;Nestanovanjske stavbe;2017;14
Vipava;Nestanovanjske stavbe;2018;8
Vipava;Nestanovanjske stavbe;2019;7
Vipava;Nestanovanjske stavbe;2020;14
Vitanje;Stanovanjske stavbe;2007;3
Vitanje;Stanovanjske stavbe;2008;5
Vitanje;Stanovanjske stavbe;2009;8
Vitanje;Stanovanjske stavbe;2010;1
Vitanje;Stanovanjske stavbe;2011;3
Vitanje;Stanovanjske stavbe;2012;4
Vitanje;Stanovanjske stavbe;2013;0
Vitanje;Stanovanjske stavbe;2014;1
Vitanje;Stanovanjske stavbe;2015;2
Vitanje;Stanovanjske stavbe;2016;3
Vitanje;Stanovanjske stavbe;2017;2
Vitanje;Stanovanjske stavbe;2018;3
Vitanje;Stanovanjske stavbe;2019;0
Vitanje;Stanovanjske stavbe;2020;1
Vitanje;Nestanovanjske stavbe;2007;3
Vitanje;Nestanovanjske stavbe;2008;2
Vitanje;Nestanovanjske stavbe;2009;3
Vitanje;Nestanovanjske stavbe;2010;4
Vitanje;Nestanovanjske stavbe;2011;1
Vitanje;Nestanovanjske stavbe;2012;0
Vitanje;Nestanovanjske stavbe;2013;3
Vitanje;Nestanovanjske stavbe;2014;1
Vitanje;Nestanovanjske stavbe;2015;3
Vitanje;Nestanovanjske stavbe;2016;17
Vitanje;Nestanovanjske stavbe;2017;4
Vitanje;Nestanovanjske stavbe;2018;15
Vitanje;Nestanovanjske stavbe;2019;5
Vitanje;Nestanovanjske stavbe;2020;4
Vodice;Stanovanjske stavbe;2007;46
Vodice;Stanovanjske stavbe;2008;33
Vodice;Stanovanjske stavbe;2009;20
Vodice;Stanovanjske stavbe;2010;8
Vodice;Stanovanjske stavbe;2011;20
Vodice;Stanovanjske stavbe;2012;14
Vodice;Stanovanjske stavbe;2013;9
Vodice;Stanovanjske stavbe;2014;11
Vodice;Stanovanjske stavbe;2015;19
Vodice;Stanovanjske stavbe;2016;15
Vodice;Stanovanjske stavbe;2017;17
Vodice;Stanovanjske stavbe;2018;5
Vodice;Stanovanjske stavbe;2019;16
Vodice;Stanovanjske stavbe;2020;10
Vodice;Nestanovanjske stavbe;2007;1
Vodice;Nestanovanjske stavbe;2008;1
Vodice;Nestanovanjske stavbe;2009;1
Vodice;Nestanovanjske stavbe;2010;0
Vodice;Nestanovanjske stavbe;2011;2
Vodice;Nestanovanjske stavbe;2012;1
Vodice;Nestanovanjske stavbe;2013;1
Vodice;Nestanovanjske stavbe;2014;0
Vodice;Nestanovanjske stavbe;2015;0
Vodice;Nestanovanjske stavbe;2016;7
Vodice;Nestanovanjske stavbe;2017;3
Vodice;Nestanovanjske stavbe;2018;0
Vodice;Nestanovanjske stavbe;2019;8
Vodice;Nestanovanjske stavbe;2020;5
Vojnik;Stanovanjske stavbe;2007;41
Vojnik;Stanovanjske stavbe;2008;58
Vojnik;Stanovanjske stavbe;2009;25
Vojnik;Stanovanjske stavbe;2010;18
Vojnik;Stanovanjske stavbe;2011;11
Vojnik;Stanovanjske stavbe;2012;8
Vojnik;Stanovanjske stavbe;2013;9
Vojnik;Stanovanjske stavbe;2014;18
Vojnik;Stanovanjske stavbe;2015;15
Vojnik;Stanovanjske stavbe;2016;20
Vojnik;Stanovanjske stavbe;2017;22
Vojnik;Stanovanjske stavbe;2018;13
Vojnik;Stanovanjske stavbe;2019;18
Vojnik;Stanovanjske stavbe;2020;9
Vojnik;Nestanovanjske stavbe;2007;5
Vojnik;Nestanovanjske stavbe;2008;5
Vojnik;Nestanovanjske stavbe;2009;1
Vojnik;Nestanovanjske stavbe;2010;6
Vojnik;Nestanovanjske stavbe;2011;0
Vojnik;Nestanovanjske stavbe;2012;0
Vojnik;Nestanovanjske stavbe;2013;1
Vojnik;Nestanovanjske stavbe;2014;0
Vojnik;Nestanovanjske stavbe;2015;1
Vojnik;Nestanovanjske stavbe;2016;12
Vojnik;Nestanovanjske stavbe;2017;24
Vojnik;Nestanovanjske stavbe;2018;14
Vojnik;Nestanovanjske stavbe;2019;29
Vojnik;Nestanovanjske stavbe;2020;31
Vransko;Stanovanjske stavbe;2007;22
Vransko;Stanovanjske stavbe;2008;3
Vransko;Stanovanjske stavbe;2009;6
Vransko;Stanovanjske stavbe;2010;4
Vransko;Stanovanjske stavbe;2011;3
Vransko;Stanovanjske stavbe;2012;9
Vransko;Stanovanjske stavbe;2013;3
Vransko;Stanovanjske stavbe;2014;4
Vransko;Stanovanjske stavbe;2015;5
Vransko;Stanovanjske stavbe;2016;3
Vransko;Stanovanjske stavbe;2017;9
Vransko;Stanovanjske stavbe;2018;4
Vransko;Stanovanjske stavbe;2019;3
Vransko;Stanovanjske stavbe;2020;3
Vransko;Nestanovanjske stavbe;2007;3
Vransko;Nestanovanjske stavbe;2008;1
Vransko;Nestanovanjske stavbe;2009;2
Vransko;Nestanovanjske stavbe;2010;1
Vransko;Nestanovanjske stavbe;2011;2
Vransko;Nestanovanjske stavbe;2012;0
Vransko;Nestanovanjske stavbe;2013;0
Vransko;Nestanovanjske stavbe;2014;1
Vransko;Nestanovanjske stavbe;2015;3
Vransko;Nestanovanjske stavbe;2016;1
Vransko;Nestanovanjske stavbe;2017;1
Vransko;Nestanovanjske stavbe;2018;3
Vransko;Nestanovanjske stavbe;2019;6
Vransko;Nestanovanjske stavbe;2020;5
Vrhnika;Stanovanjske stavbe;2007;92
Vrhnika;Stanovanjske stavbe;2008;45
Vrhnika;Stanovanjske stavbe;2009;43
Vrhnika;Stanovanjske stavbe;2010;37
Vrhnika;Stanovanjske stavbe;2011;45
Vrhnika;Stanovanjske stavbe;2012;65
Vrhnika;Stanovanjske stavbe;2013;40
Vrhnika;Stanovanjske stavbe;2014;37
Vrhnika;Stanovanjske stavbe;2015;15
Vrhnika;Stanovanjske stavbe;2016;93
Vrhnika;Stanovanjske stavbe;2017;33
Vrhnika;Stanovanjske stavbe;2018;28
Vrhnika;Stanovanjske stavbe;2019;26
Vrhnika;Stanovanjske stavbe;2020;32
Vrhnika;Nestanovanjske stavbe;2007;6
Vrhnika;Nestanovanjske stavbe;2008;5
Vrhnika;Nestanovanjske stavbe;2009;5
Vrhnika;Nestanovanjske stavbe;2010;5
Vrhnika;Nestanovanjske stavbe;2011;4
Vrhnika;Nestanovanjske stavbe;2012;2
Vrhnika;Nestanovanjske stavbe;2013;4
Vrhnika;Nestanovanjske stavbe;2014;3
Vrhnika;Nestanovanjske stavbe;2015;3
Vrhnika;Nestanovanjske stavbe;2016;14
Vrhnika;Nestanovanjske stavbe;2017;13
Vrhnika;Nestanovanjske stavbe;2018;21
Vrhnika;Nestanovanjske stavbe;2019;4
Vrhnika;Nestanovanjske stavbe;2020;14
Vuzenica;Stanovanjske stavbe;2007;5
Vuzenica;Stanovanjske stavbe;2008;3
Vuzenica;Stanovanjske stavbe;2009;2
Vuzenica;Stanovanjske stavbe;2010;4
Vuzenica;Stanovanjske stavbe;2011;1
Vuzenica;Stanovanjske stavbe;2012;3
Vuzenica;Stanovanjske stavbe;2013;10
Vuzenica;Stanovanjske stavbe;2014;3
Vuzenica;Stanovanjske stavbe;2015;4
Vuzenica;Stanovanjske stavbe;2016;5
Vuzenica;Stanovanjske stavbe;2017;3
Vuzenica;Stanovanjske stavbe;2018;5
Vuzenica;Stanovanjske stavbe;2019;1
Vuzenica;Stanovanjske stavbe;2020;2
Vuzenica;Nestanovanjske stavbe;2007;4
Vuzenica;Nestanovanjske stavbe;2008;0
Vuzenica;Nestanovanjske stavbe;2009;0
Vuzenica;Nestanovanjske stavbe;2010;0
Vuzenica;Nestanovanjske stavbe;2011;0
Vuzenica;Nestanovanjske stavbe;2012;1
Vuzenica;Nestanovanjske stavbe;2013;2
Vuzenica;Nestanovanjske stavbe;2014;3
Vuzenica;Nestanovanjske stavbe;2015;2
Vuzenica;Nestanovanjske stavbe;2016;2
Vuzenica;Nestanovanjske stavbe;2017;17
Vuzenica;Nestanovanjske stavbe;2018;4
Vuzenica;Nestanovanjske stavbe;2019;7
Vuzenica;Nestanovanjske stavbe;2020;7
Zagorje ob Savi;Stanovanjske stavbe;2007;22
Zagorje ob Savi;Stanovanjske stavbe;2008;23
Zagorje ob Savi;Stanovanjske stavbe;2009;13
Zagorje ob Savi;Stanovanjske stavbe;2010;10
Zagorje ob Savi;Stanovanjske stavbe;2011;11
Zagorje ob Savi;Stanovanjske stavbe;2012;19
Zagorje ob Savi;Stanovanjske stavbe;2013;17
Zagorje ob Savi;Stanovanjske stavbe;2014;13
Zagorje ob Savi;Stanovanjske stavbe;2015;8
Zagorje ob Savi;Stanovanjske stavbe;2016;11
Zagorje ob Savi;Stanovanjske stavbe;2017;3
Zagorje ob Savi;Stanovanjske stavbe;2018;10
Zagorje ob Savi;Stanovanjske stavbe;2019;7
Zagorje ob Savi;Stanovanjske stavbe;2020;5
Zagorje ob Savi;Nestanovanjske stavbe;2007;6
Zagorje ob Savi;Nestanovanjske stavbe;2008;1
Zagorje ob Savi;Nestanovanjske stavbe;2009;4
Zagorje ob Savi;Nestanovanjske stavbe;2010;9
Zagorje ob Savi;Nestanovanjske stavbe;2011;4
Zagorje ob Savi;Nestanovanjske stavbe;2012;0
Zagorje ob Savi;Nestanovanjske stavbe;2013;7
Zagorje ob Savi;Nestanovanjske stavbe;2014;2
Zagorje ob Savi;Nestanovanjske stavbe;2015;12
Zagorje ob Savi;Nestanovanjske stavbe;2016;7
Zagorje ob Savi;Nestanovanjske stavbe;2017;2
Zagorje ob Savi;Nestanovanjske stavbe;2018;5
Zagorje ob Savi;Nestanovanjske stavbe;2019;1
Zagorje ob Savi;Nestanovanjske stavbe;2020;1
Zavrc;Stanovanjske stavbe;2007;0
Zavrc;Stanovanjske stavbe;2008;2
Zavrc;Stanovanjske stavbe;2009;2
Zavrc;Stanovanjske stavbe;2010;2
Zavrc;Stanovanjske stavbe;2011;1
Zavrc;Stanovanjske stavbe;2012;1
Zavrc;Stanovanjske stavbe;2013;2
Zavrc;Stanovanjske stavbe;2014;1
Zavrc;Stanovanjske stavbe;2015;3
Zavrc;Stanovanjske stavbe;2016;6
Zavrc;Stanovanjske stavbe;2017;7
Zavrc;Stanovanjske stavbe;2018;4
Zavrc;Stanovanjske stavbe;2019;2
Zavrc;Stanovanjske stavbe;2020;0
Zavrc;Nestanovanjske stavbe;2007;0
Zavrc;Nestanovanjske stavbe;2008;1
Zavrc;Nestanovanjske stavbe;2009;1
Zavrc;Nestanovanjske stavbe;2010;0
Zavrc;Nestanovanjske stavbe;2011;0
Zavrc;Nestanovanjske stavbe;2012;2
Zavrc;Nestanovanjske stavbe;2013;0
Zavrc;Nestanovanjske stavbe;2014;1
Zavrc;Nestanovanjske stavbe;2015;0
Zavrc;Nestanovanjske stavbe;2016;6
Zavrc;Nestanovanjske stavbe;2017;4
Zavrc;Nestanovanjske stavbe;2018;2
Zavrc;Nestanovanjske stavbe;2019;3
Zavrc;Nestanovanjske stavbe;2020;0
Zrece;Stanovanjske stavbe;2007;15
Zrece;Stanovanjske stavbe;2008;12
Zrece;Stanovanjske stavbe;2009;10
Zrece;Stanovanjske stavbe;2010;7
Zrece;Stanovanjske stavbe;2011;24
Zrece;Stanovanjske stavbe;2012;11
Zrece;Stanovanjske stavbe;2013;15
Zrece;Stanovanjske stavbe;2014;4
Zrece;Stanovanjske stavbe;2015;7
Zrece;Stanovanjske stavbe;2016;4
Zrece;Stanovanjske stavbe;2017;5
Zrece;Stanovanjske stavbe;2018;6
Zrece;Stanovanjske stavbe;2019;9
Zrece;Stanovanjske stavbe;2020;11
Zrece;Nestanovanjske stavbe;2007;8
Zrece;Nestanovanjske stavbe;2008;5
Zrece;Nestanovanjske stavbe;2009;5
Zrece;Nestanovanjske stavbe;2010;1
Zrece;Nestanovanjske stavbe;2011;7
Zrece;Nestanovanjske stavbe;2012;2
Zrece;Nestanovanjske stavbe;2013;1
Zrece;Nestanovanjske stavbe;2014;2
Zrece;Nestanovanjske stavbe;2015;3
Zrece;Nestanovanjske stavbe;2016;24
Zrece;Nestanovanjske stavbe;2017;22
Zrece;Nestanovanjske stavbe;2018;16
Zrece;Nestanovanjske stavbe;2019;24
Zrece;Nestanovanjske stavbe;2020;16
Zalec;Stanovanjske stavbe;2007;26
Zalec;Stanovanjske stavbe;2008;29
Zalec;Stanovanjske stavbe;2009;20
Zalec;Stanovanjske stavbe;2010;19
Zalec;Stanovanjske stavbe;2011;19
Zalec;Stanovanjske stavbe;2012;11
Zalec;Stanovanjske stavbe;2013;18
Zalec;Stanovanjske stavbe;2014;29
Zalec;Stanovanjske stavbe;2015;20
Zalec;Stanovanjske stavbe;2016;17
Zalec;Stanovanjske stavbe;2017;14
Zalec;Stanovanjske stavbe;2018;22
Zalec;Stanovanjske stavbe;2019;26
Zalec;Stanovanjske stavbe;2020;36
Zalec;Nestanovanjske stavbe;2007;8
Zalec;Nestanovanjske stavbe;2008;6
Zalec;Nestanovanjske stavbe;2009;2
Zalec;Nestanovanjske stavbe;2010;4
Zalec;Nestanovanjske stavbe;2011;4
Zalec;Nestanovanjske stavbe;2012;2
Zalec;Nestanovanjske stavbe;2013;7
Zalec;Nestanovanjske stavbe;2014;11
Zalec;Nestanovanjske stavbe;2015;12
Zalec;Nestanovanjske stavbe;2016;15
Zalec;Nestanovanjske stavbe;2017;16
Zalec;Nestanovanjske stavbe;2018;11
Zalec;Nestanovanjske stavbe;2019;28
Zalec;Nestanovanjske stavbe;2020;34
Zelezniki;Stanovanjske stavbe;2007;17
Zelezniki;Stanovanjske stavbe;2008;12
Zelezniki;Stanovanjske stavbe;2009;13
Zelezniki;Stanovanjske stavbe;2010;10
Zelezniki;Stanovanjske stavbe;2011;4
Zelezniki;Stanovanjske stavbe;2012;9
Zelezniki;Stanovanjske stavbe;2013;7
Zelezniki;Stanovanjske stavbe;2014;10
Zelezniki;Stanovanjske stavbe;2015;6
Zelezniki;Stanovanjske stavbe;2016;7
Zelezniki;Stanovanjske stavbe;2017;11
Zelezniki;Stanovanjske stavbe;2018;7
Zelezniki;Stanovanjske stavbe;2019;8
Zelezniki;Stanovanjske stavbe;2020;6
Zelezniki;Nestanovanjske stavbe;2007;1
Zelezniki;Nestanovanjske stavbe;2008;3
Zelezniki;Nestanovanjske stavbe;2009;3
Zelezniki;Nestanovanjske stavbe;2010;4
Zelezniki;Nestanovanjske stavbe;2011;5
Zelezniki;Nestanovanjske stavbe;2012;2
Zelezniki;Nestanovanjske stavbe;2013;6
Zelezniki;Nestanovanjske stavbe;2014;3
Zelezniki;Nestanovanjske stavbe;2015;6
Zelezniki;Nestanovanjske stavbe;2016;10
Zelezniki;Nestanovanjske stavbe;2017;16
Zelezniki;Nestanovanjske stavbe;2018;10
Zelezniki;Nestanovanjske stavbe;2019;7
Zelezniki;Nestanovanjske stavbe;2020;4
Zetale;Stanovanjske stavbe;2007;0
Zetale;Stanovanjske stavbe;2008;1
Zetale;Stanovanjske stavbe;2009;1
Zetale;Stanovanjske stavbe;2010;0
Zetale;Stanovanjske stavbe;2011;0
Zetale;Stanovanjske stavbe;2012;0
Zetale;Stanovanjske stavbe;2013;5
Zetale;Stanovanjske stavbe;2014;4
Zetale;Stanovanjske stavbe;2015;5
Zetale;Stanovanjske stavbe;2016;3
Zetale;Stanovanjske stavbe;2017;3
Zetale;Stanovanjske stavbe;2018;3
Zetale;Stanovanjske stavbe;2019;0
Zetale;Stanovanjske stavbe;2020;1
Zetale;Nestanovanjske stavbe;2007;2
Zetale;Nestanovanjske stavbe;2008;1
Zetale;Nestanovanjske stavbe;2009;1
Zetale;Nestanovanjske stavbe;2010;0
Zetale;Nestanovanjske stavbe;2011;0
Zetale;Nestanovanjske stavbe;2012;0
Zetale;Nestanovanjske stavbe;2013;3
Zetale;Nestanovanjske stavbe;2014;2
Zetale;Nestanovanjske stavbe;2015;1
Zetale;Nestanovanjske stavbe;2016;2
Zetale;Nestanovanjske stavbe;2017;1
Zetale;Nestanovanjske stavbe;2018;1
Zetale;Nestanovanjske stavbe;2019;1
Zetale;Nestanovanjske stavbe;2020;1
Ziri;Stanovanjske stavbe;2007;15
Ziri;Stanovanjske stavbe;2008;22
Ziri;Stanovanjske stavbe;2009;20
Ziri;Stanovanjske stavbe;2010;13
Ziri;Stanovanjske stavbe;2011;16
Ziri;Stanovanjske stavbe;2012;16
Ziri;Stanovanjske stavbe;2013;12
Ziri;Stanovanjske stavbe;2014;12
Ziri;Stanovanjske stavbe;2015;10
Ziri;Stanovanjske stavbe;2016;9
Ziri;Stanovanjske stavbe;2017;6
Ziri;Stanovanjske stavbe;2018;8
Ziri;Stanovanjske stavbe;2019;4
Ziri;Stanovanjske stavbe;2020;7
Ziri;Nestanovanjske stavbe;2007;3
Ziri;Nestanovanjske stavbe;2008;6
Ziri;Nestanovanjske stavbe;2009;2
Ziri;Nestanovanjske stavbe;2010;2
Ziri;Nestanovanjske stavbe;2011;5
Ziri;Nestanovanjske stavbe;2012;6
Ziri;Nestanovanjske stavbe;2013;3
Ziri;Nestanovanjske stavbe;2014;1
Ziri;Nestanovanjske stavbe;2015;3
Ziri;Nestanovanjske stavbe;2016;7
Ziri;Nestanovanjske stavbe;2017;8
Ziri;Nestanovanjske stavbe;2018;8
Ziri;Nestanovanjske stavbe;2019;3
Ziri;Nestanovanjske stavbe;2020;5
Zirovnica;Stanovanjske stavbe;2007;22
Zirovnica;Stanovanjske stavbe;2008;10
Zirovnica;Stanovanjske stavbe;2009;12
Zirovnica;Stanovanjske stavbe;2010;11
Zirovnica;Stanovanjske stavbe;2011;10
Zirovnica;Stanovanjske stavbe;2012;8
Zirovnica;Stanovanjske stavbe;2013;7
Zirovnica;Stanovanjske stavbe;2014;4
Zirovnica;Stanovanjske stavbe;2015;2
Zirovnica;Stanovanjske stavbe;2016;8
Zirovnica;Stanovanjske stavbe;2017;5
Zirovnica;Stanovanjske stavbe;2018;7
Zirovnica;Stanovanjske stavbe;2019;9
Zirovnica;Stanovanjske stavbe;2020;8
Zirovnica;Nestanovanjske stavbe;2007;0
Zirovnica;Nestanovanjske stavbe;2008;0
Zirovnica;Nestanovanjske stavbe;2009;3
Zirovnica;Nestanovanjske stavbe;2010;1
Zirovnica;Nestanovanjske stavbe;2011;2
Zirovnica;Nestanovanjske stavbe;2012;1
Zirovnica;Nestanovanjske stavbe;2013;2
Zirovnica;Nestanovanjske stavbe;2014;3
