date;sex;age;cumulative;daily
2020-04-02;male;75-84;44;3
2020-04-02;female;0-4;1;0
2020-04-02;female;5-14;10;0
2020-04-02;female;15-24;27;0
2020-04-02;female;25-34;71;4
2020-04-02;female;35-44;72;3
2020-04-02;female;45-54;87;3
2020-04-02;female;55-64;73;4
2020-04-02;female;65-74;38;3
2020-04-02;female;75-84;51;4
2020-04-02;unknown;0-4;0;0
2020-04-02;unknown;5-14;0;0
2020-04-02;unknown;15-24;0;0
2020-04-02;unknown;25-34;0;0
2020-04-02;unknown;35-44;0;0
2020-04-02;unknown;45-54;0;0
2020-04-02;unknown;55-64;0;0
2020-04-02;unknown;65-74;0;0
2020-04-02;unknown;75-84;0;0
2020-04-03;male;0-4;2;0
2020-04-03;male;5-14;11;0
2020-04-03;male;15-24;26;1
2020-04-03;male;25-34;63;4
2020-04-03;male;35-44;54;1
2020-04-03;male;45-54;79;2
2020-04-03;male;55-64;89;3
2020-04-03;male;65-74;58;2
2020-04-03;male;75-84;46;2
2020-04-03;female;0-4;1;0
2020-04-03;female;5-14;10;0
2020-04-03;female;15-24;34;7
2020-04-03;female;25-34;72;1
2020-04-03;female;35-44;76;4
2020-04-03;female;45-54;89;2
2020-04-03;female;55-64;73;0
2020-04-03;female;65-74;40;2
2020-04-03;female;75-84;56;5
2020-04-03;unknown;0-4;0;0
2020-04-03;unknown;5-14;0;0
2020-04-03;unknown;15-24;0;0
2020-04-03;unknown;25-34;0;0
2020-04-03;unknown;35-44;0;0
2020-04-03;unknown;45-54;0;0
2020-04-03;unknown;55-64;0;0
2020-04-03;unknown;65-74;0;0
2020-04-03;unknown;75-84;0;0
2020-04-04;male;0-4;2;0
2020-04-04;male;5-14;11;0
2020-04-04;male;15-24;27;1
2020-04-04;male;25-34;65;2
2020-04-04;male;35-44;56;2
2020-04-04;male;45-54;81;2
2020-04-04;male;55-64;91;2
2020-04-04;male;65-74;58;0
2020-04-04;male;75-84;46;0
2020-04-04;female;0-4;2;1
2020-04-04;female;5-14;10;0
2020-04-04;female;15-24;34;0
2020-04-04;female;25-34;73;1
2020-04-04;female;35-44;77;1
2020-04-04;female;45-54;92;3
2020-04-04;female;55-64;76;3
2020-04-04;female;65-74;41;1
2020-04-04;female;75-84;56;0
2020-04-04;unknown;0-4;0;0
2020-04-04;unknown;5-14;0;0
2020-04-04;unknown;15-24;0;0
2020-04-04;unknown;25-34;0;0
2020-04-04;unknown;35-44;0;0
2020-04-04;unknown;45-54;0;0
2020-04-04;unknown;55-64;0;0
2020-04-04;unknown;65-74;0;0
2020-04-04;unknown;75-84;0;0
2020-04-05;male;0-4;2;0
2020-04-05;male;5-14;11;0
2020-04-05;male;15-24;27;0
2020-04-05;male;25-34;66;1
2020-04-05;male;35-44;57;1
2020-04-05;male;45-54;81;0
2020-04-05;male;55-64;94;3
2020-04-05;male;65-74;58;0
2020-04-05;male;75-84;47;1
2020-04-05;female;0-4;2;0
2020-04-05;female;5-14;10;0
2020-04-05;female;15-24;34;0
2020-04-05;female;25-34;74;1
2020-04-05;female;35-44;80;3
2020-04-05;female;45-54;95;3
2020-04-05;female;55-64;76;0
2020-04-05;female;65-74;43;2
2020-04-05;female;75-84;57;1
2020-04-05;unknown;0-4;0;0
2020-04-05;unknown;5-14;0;0
2020-04-05;unknown;15-24;0;0
2020-04-05;unknown;25-34;0;0
2020-04-05;unknown;35-44;0;0
2020-04-05;unknown;45-54;0;0
2020-04-05;unknown;55-64;0;0
2020-04-05;unknown;65-74;0;0
2020-04-05;unknown;75-84;0;0
2020-04-06;male;0-4;2;0
2020-04-06;male;5-14;11;0
2020-04-06;male;15-24;28;1
2020-04-06;male;25-34;69;3
2020-04-06;male;35-44;59;2
2020-04-06;male;45-54;82;1
2020-04-06;male;55-64;94;0
2020-04-06;male;65-74;59;1
2020-04-06;male;75-84;49;2
2020-04-06;female;0-4;2;0
2020-04-06;female;5-14;10;0
2020-04-06;female;15-24;34;0
2020-04-06;female;25-34;77;3
2020-04-06;female;35-44;82;2
2020-04-06;female;45-54;100;5
2020-04-06;female;55-64;78;2
2020-04-06;female;65-74;46;3
2020-04-06;female;75-84;59;2
2020-04-06;unknown;0-4;0;0
2020-04-06;unknown;5-14;0;0
2020-04-06;unknown;15-24;0;0
2020-04-06;unknown;25-34;0;0
2020-04-06;unknown;35-44;0;0
2020-04-06;unknown;45-54;0;0
2020-04-06;unknown;55-64;0;0
2020-04-06;unknown;65-74;0;0
2020-04-06;unknown;75-84;0;0
2020-04-07;male;0-4;3;1
2020-04-07;male;5-14;11;0
2020-04-07;male;15-24;30;2
2020-04-07;male;25-34;71;2
2020-04-07;male;35-44;60;1
2020-04-07;male;45-54;86;4
2020-04-07;male;55-64;97;3
2020-04-07;male;65-74;60;1
2020-04-07;male;75-84;51;2
2020-04-07;female;0-4;2;0
2020-04-07;female;5-14;10;0
2020-04-07;female;15-24;35;1
2020-04-07;female;25-34;81;4
2020-04-07;female;35-44;83;1
2020-04-07;female;45-54;106;6
2020-04-07;female;55-64;79;1
2020-04-07;female;65-74;49;3
2020-04-07;female;75-84;61;2
2020-04-07;unknown;0-4;0;0
2020-04-07;unknown;5-14;0;0
2020-04-07;unknown;15-24;0;0
2020-04-07;unknown;25-34;0;0
2020-04-07;unknown;35-44;0;0
2020-04-07;unknown;45-54;0;0
2020-04-07;unknown;55-64;0;0
2020-04-07;unknown;65-74;0;0
2020-04-07;unknown;75-84;0;0
2020-04-08;male;0-4;3;0
2020-04-08;male;5-14;11;0
2020-04-08;male;15-24;30;0
2020-04-08;male;25-34;74;3
2020-04-08;male;35-44;64;4
2020-04-08;male;45-54;89;3
2020-04-08;male;55-64;99;2
2020-04-08;male;65-74;60;0
2020-04-08;male;75-84;51;0
2020-04-08;female;0-4;3;1
2020-04-08;female;5-14;10;0
2020-04-08;female;15-24;38;3
2020-04-08;female;25-34;86;5
2020-04-08;female;35-44;85;2
2020-04-08;female;45-54;110;4
2020-04-08;female;55-64;81;2
2020-04-08;female;65-74;49;0
2020-04-08;female;75-84;62;1
2020-04-08;unknown;0-4;0;0
2020-04-08;unknown;5-14;0;0
2020-04-08;unknown;15-24;0;0
2020-04-08;unknown;25-34;0;0
2020-04-08;unknown;35-44;0;0
2020-04-08;unknown;45-54;0;0
2020-04-08;unknown;55-64;0;0
2020-04-08;unknown;65-74;0;0
2020-04-08;unknown;75-84;0;0
2020-04-09;male;0-4;3;0
2020-04-09;male;5-14;11;0
2020-04-09;male;15-24;30;0
2020-04-09;male;25-34;75;1
2020-04-09;male;35-44;67;3
2020-04-09;male;45-54;90;1
2020-04-09;male;55-64;101;2
2020-04-09;male;65-74;61;1
2020-04-09;male;75-84;53;2
2020-04-09;female;0-4;3;0
2020-04-09;female;5-14;10;0
2020-04-09;female;15-24;40;2
2020-04-09;female;25-34;90;4
2020-04-09;female;35-44;87;2
2020-04-09;female;45-54;114;4
2020-04-09;female;55-64;85;4
2020-04-09;female;65-74;50;1
2020-04-09;female;75-84;63;1
2020-04-09;unknown;0-4;0;0
2020-04-09;unknown;5-14;0;0
2020-04-09;unknown;15-24;0;0
2020-04-09;unknown;25-34;0;0
2020-04-09;unknown;35-44;0;0
2020-04-09;unknown;45-54;0;0
2020-04-09;unknown;55-64;0;0
2020-04-09;unknown;65-74;0;0
2020-04-09;unknown;75-84;0;0
2020-04-10;male;0-4;3;0
2020-04-10;male;5-14;11;0
2020-04-10;male;15-24;31;1
2020-04-10;male;25-34;78;3
2020-04-10;male;35-44;67;0
2020-04-10;male;45-54;91;1
2020-04-10;male;55-64;104;3
2020-04-10;male;65-74;61;0
2020-04-10;male;75-84;55;2
2020-04-10;female;0-4;3;0
2020-04-10;female;5-14;10;0
2020-04-10;female;15-24;44;4
2020-04-10;female;25-34;94;4
2020-04-10;female;35-44;89;2
2020-04-10;female;45-54;118;4
2020-04-10;female;55-64;87;2
2020-04-10;female;65-74;50;0
2020-04-10;female;75-84;65;2
2020-04-10;unknown;0-4;0;0
2020-04-10;unknown;5-14;0;0
2020-04-10;unknown;15-24;0;0
2020-04-10;unknown;25-34;0;0
2020-04-10;unknown;35-44;0;0
2020-04-10;unknown;45-54;0;0
2020-04-10;unknown;55-64;0;0
2020-04-10;unknown;65-74;0;0
2020-04-10;unknown;75-84;0;0
2020-04-11;male;0-4;3;0
2020-04-11;male;5-14;11;0
2020-04-11;male;15-24;33;2
2020-04-11;male;25-34;78;0
2020-04-11;male;35-44;69;2
2020-04-11;male;45-54;92;1
2020-04-11;male;55-64;104;0
2020-04-11;male;65-74;63;2
2020-04-11;male;75-84;56;1
2020-04-11;female;0-4;3;0
2020-04-11;female;5-14;10;0
2020-04-11;female;15-24;46;2
2020-04-11;female;25-34;95;1
2020-04-11;female;35-44;90;1
2020-04-11;female;45-54;118;0
2020-04-11;female;55-64;88;1
2020-04-11;female;65-74;50;0
2020-04-11;female;75-84;66;1
2020-04-11;unknown;0-4;0;0
2020-04-11;unknown;5-14;0;0
2020-04-11;unknown;15-24;0;0
2020-04-11;unknown;25-34;0;0
2020-04-11;unknown;35-44;0;0
2020-04-11;unknown;45-54;0;0
2020-04-11;unknown;55-64;0;0
2020-04-11;unknown;65-74;0;0
2020-04-11;unknown;75-84;0;0
2020-04-12;male;0-4;3;0
2020-04-12;male;5-14;11;0
2020-04-12;male;15-24;33;0
2020-04-12;male;25-34;79;1
2020-04-12;male;35-44;69;0
2020-04-12;male;45-54;93;1
2020-04-12;male;55-64;104;0
2020-04-12;male;65-74;63;0
2020-04-12;male;75-84;56;0
2020-04-12;female;0-4;3;0
2020-04-12;female;5-14;10;0
2020-04-12;female;15-24;48;2
2020-04-12;female;25-34;95;0
2020-04-12;female;35-44;91;1
2020-04-12;female;45-54;118;0
2020-04-12;female;55-64;89;1
2020-04-12;female;65-74;51;1
2020-04-12;female;75-84;66;0
2020-04-12;unknown;0-4;0;0
2020-04-12;unknown;5-14;0;0
2020-04-12;unknown;15-24;0;0
2020-04-12;unknown;25-34;0;0
2020-04-12;unknown;35-44;0;0
2020-04-12;unknown;45-54;0;0
2020-04-12;unknown;55-64;0;0
2020-04-12;unknown;65-74;0;0
2020-04-12;unknown;75-84;0;0
2020-04-13;male;0-4;3;0
2020-04-13;male;5-14;11;0
2020-04-13;male;15-24;34;1
2020-04-13;male;25-34;79;0
2020-04-13;male;35-44;71;2
2020-04-13;male;45-54;94;1
2020-04-13;male;55-64;105;1
2020-04-13;male;65-74;63;0
2020-04-13;male;75-84;56;0
2020-04-13;female;0-4;3;0
2020-04-13;female;5-14;10;0
2020-04-13;female;15-24;48;0
2020-04-13;female;25-34;97;2
2020-04-13;female;35-44;92;1
2020-04-13;female;45-54;118;0
2020-04-13;female;55-64;89;0
2020-04-13;female;65-74;51;0
2020-04-13;female;75-84;66;0
2020-04-13;unknown;0-4;0;0
2020-04-13;unknown;5-14;0;0
2020-04-13;unknown;15-24;0;0
2020-04-13;unknown;25-34;0;0
2020-04-13;unknown;35-44;0;0
2020-04-13;unknown;45-54;0;0
2020-04-13;unknown;55-64;0;0
2020-04-13;unknown;65-74;0;0
2020-04-13;unknown;75-84;0;0
2020-04-14;male;0-4;3;0
2020-04-14;male;5-14;11;0
2020-04-14;male;15-24;34;0
2020-04-14;male;25-34;83;4
2020-04-14;male;35-44;71;0
2020-04-14;male;45-54;96;2
2020-04-14;male;55-64;105;0
2020-04-14;male;65-74;64;1
2020-04-14;male;75-84;58;2
2020-04-14;female;0-4;3;0
2020-04-14;female;5-14;10;0
2020-04-14;female;15-24;48;0
2020-04-14;female;25-34;99;2
2020-04-14;female;35-44;93;1
2020-04-14;female;45-54;122;4
2020-04-14;female;55-64;93;4
2020-04-14;female;65-74;52;1
2020-04-14;female;75-84;68;2
2020-04-14;unknown;0-4;0;0
2020-04-14;unknown;5-14;0;0
2020-04-14;unknown;15-24;0;0
2020-04-14;unknown;25-34;0;0
2020-04-14;unknown;35-44;0;0
2020-04-14;unknown;45-54;0;0
2020-04-14;unknown;55-64;0;0
2020-04-14;unknown;65-74;0;0
2020-04-14;unknown;75-84;0;0
2020-04-15;male;0-4;3;0
2020-04-15;male;5-14;11;0
2020-04-15;male;15-24;34;0
2020-04-15;male;25-34;84;1
2020-04-15;male;35-44;71;0
2020-04-15;male;45-54;99;3
2020-04-15;male;55-64;106;1
2020-04-15;male;65-74;65;1
2020-04-15;male;75-84;59;1
2020-04-15;female;0-4;3;0
2020-04-15;female;5-14;10;0
2020-04-15;female;15-24;49;1
2020-04-15;female;25-34;101;2
2020-04-15;female;35-44;94;1
2020-04-15;female;45-54;122;0
2020-04-15;female;55-64;93;0
2020-04-15;female;65-74;52;0
2020-04-15;female;75-84;71;3
2020-04-15;unknown;0-4;0;0
2020-04-15;unknown;5-14;0;0
2020-04-15;unknown;15-24;0;0
2020-04-15;unknown;25-34;0;0
2020-04-15;unknown;35-44;0;0
2020-04-15;unknown;45-54;0;0
2020-04-15;unknown;55-64;0;0
2020-04-15;unknown;65-74;0;0
2020-04-15;unknown;75-84;0;0
2020-04-16;male;0-4;3;0
2020-04-16;male;5-14;12;1
2020-04-16;male;15-24;35;1
2020-04-16;male;25-34;86;2
2020-04-16;male;35-44;73;2
2020-04-16;male;45-54;100;1
2020-04-16;male;55-64;107;1
2020-04-16;male;65-74;67;2
2020-04-16;male;75-84;64;5
2020-04-16;female;0-4;3;0
2020-04-16;female;5-14;10;0
2020-04-16;female;15-24;52;3
2020-04-16;female;25-34;103;2
2020-04-16;female;35-44;96;2
2020-04-16;female;45-54;126;4
2020-04-16;female;55-64;94;1
2020-04-16;female;65-74;54;2
2020-04-16;female;75-84;73;2
2020-04-16;unknown;0-4;0;0
2020-04-16;unknown;5-14;0;0
2020-04-16;unknown;15-24;0;0
2020-04-16;unknown;25-34;0;0
2020-04-16;unknown;35-44;0;0
2020-04-16;unknown;45-54;0;0
2020-04-16;unknown;55-64;0;0
2020-04-16;unknown;65-74;0;0
2020-04-16;unknown;75-84;0;0
2020-04-17;male;0-4;3;0
2020-04-17;male;5-14;12;0
2020-04-17;male;15-24;35;0
2020-04-17;male;25-34;87;1
2020-04-17;male;35-44;73;0
2020-04-17;male;45-54;100;0
2020-04-17;male;55-64;109;2
2020-04-17;male;65-74;67;0
2020-04-17;male;75-84;64;0
2020-04-17;female;0-4;3;0
2020-04-17;female;5-14;10;0
2020-04-17;female;15-24;53;1
2020-04-17;female;25-34;103;0
2020-04-17;female;35-44;99;3
2020-04-17;female;45-54;127;1
2020-04-17;female;55-64;95;1
2020-04-17;female;65-74;55;1
2020-04-17;female;75-84;74;1
2020-04-17;unknown;0-4;0;0
2020-04-17;unknown;5-14;0;0
2020-04-17;unknown;15-24;0;0
2020-04-17;unknown;25-34;0;0
2020-04-17;unknown;35-44;0;0
2020-04-17;unknown;45-54;0;0
2020-04-17;unknown;55-64;0;0
2020-04-17;unknown;65-74;0;0
2020-04-17;unknown;75-84;0;0
2020-04-18;male;0-4;3;0
2020-04-18;male;5-14;12;0
2020-04-18;male;15-24;36;1
2020-04-18;male;25-34;87;0
2020-04-18;male;35-44;75;2
2020-04-18;male;45-54;100;0
2020-04-18;male;55-64;109;0
2020-04-18;male;65-74;67;0
2020-04-18;male;75-84;66;2
2020-04-18;female;0-4;3;0
2020-04-18;female;5-14;10;0
2020-04-18;female;15-24;54;1
2020-04-18;female;25-34;106;3
2020-04-18;female;35-44;99;0
2020-04-18;female;45-54;127;0
2020-04-18;female;55-64;95;0
2020-04-18;female;65-74;55;0
2020-04-18;female;75-84;75;1
2020-04-18;unknown;0-4;0;0
2020-04-18;unknown;5-14;0;0
2020-04-18;unknown;15-24;0;0
2020-04-18;unknown;25-34;0;0
2020-04-18;unknown;35-44;0;0
2020-04-18;unknown;45-54;0;0
2020-04-18;unknown;55-64;0;0
2020-04-18;unknown;65-74;0;0
2020-04-18;unknown;75-84;0;0
2020-04-19;male;0-4;3;0
2020-04-19;male;5-14;12;0
2020-04-19;male;15-24;37;1
2020-04-19;male;25-34;88;1
2020-04-19;male;35-44;75;0
2020-04-19;male;45-54;100;0
2020-04-19;male;55-64;110;1
2020-04-19;male;65-74;67;0
2020-04-19;male;75-84;66;0
2020-04-19;female;0-4;3;0
2020-04-19;female;5-14;10;0
2020-04-19;female;15-24;54;0
2020-04-19;female;25-34;106;0
2020-04-19;female;35-44;100;1
2020-04-19;female;45-54;128;1
2020-04-19;female;55-64;95;0
2020-04-19;female;65-74;55;0
2020-04-19;female;75-84;75;0
2020-04-19;unknown;0-4;0;0
2020-04-19;unknown;5-14;0;0
2020-04-19;unknown;15-24;0;0
2020-04-19;unknown;25-34;0;0
2020-04-19;unknown;35-44;0;0
2020-04-19;unknown;45-54;0;0
2020-04-19;unknown;55-64;0;0
2020-04-19;unknown;65-74;0;0
2020-04-19;unknown;75-84;0;0
2020-04-20;male;0-4;3;0
2020-04-20;male;5-14;12;0
2020-04-20;male;15-24;38;1
2020-04-20;male;25-34;88;0
2020-04-20;male;35-44;75;0
2020-04-20;male;45-54;102;2
2020-04-20;male;55-64;110;0
2020-04-20;male;65-74;67;0
2020-04-20;male;75-84;67;1
2020-04-20;female;0-4;3;0
2020-04-20;female;5-14;10;0
2020-04-20;female;15-24;56;2
2020-04-20;female;25-34;106;0
2020-04-20;female;35-44;101;1
2020-04-20;female;45-54;128;0
2020-04-20;female;55-64;95;0
2020-04-20;female;65-74;55;0
2020-04-20;female;75-84;77;2
2020-04-20;unknown;0-4;0;0
2020-04-20;unknown;5-14;0;0
2020-04-20;unknown;15-24;0;0
2020-04-20;unknown;25-34;0;0
2020-04-20;unknown;35-44;0;0
2020-04-20;unknown;45-54;0;0
2020-04-20;unknown;55-64;0;0
2020-04-20;unknown;65-74;0;0
2020-04-20;unknown;75-84;0;0
2020-04-21;male;0-4;3;0
2020-04-21;male;5-14;14;2
2020-04-21;male;15-24;38;0
2020-04-21;male;25-34;89;1
2020-04-21;male;35-44;76;1
2020-04-21;male;45-54;102;0
2020-04-21;male;55-64;110;0
2020-04-21;male;65-74;67;0
2020-04-21;male;75-84;67;0
2020-04-21;female;0-4;3;0
2020-04-21;female;5-14;10;0
2020-04-21;female;15-24;56;0
2020-04-21;female;25-34;107;1
2020-04-21;female;35-44;102;1
2020-04-21;female;45-54;128;0
2020-04-21;female;55-64;95;0
2020-04-21;female;65-74;56;1
2020-04-21;female;75-84;78;1
2020-04-21;unknown;0-4;0;0
2020-04-21;unknown;5-14;0;0
2020-04-21;unknown;15-24;0;0
2020-04-21;unknown;25-34;0;0
2020-04-21;unknown;35-44;0;0
2020-04-21;unknown;45-54;0;0
2020-04-21;unknown;55-64;0;0
2020-04-21;unknown;65-74;0;0
2020-04-21;unknown;75-84;0;0
2020-04-22;male;0-4;3;0
2020-04-22;male;5-14;14;0
2020-04-22;male;15-24;39;1
2020-04-22;male;25-34;89;0
2020-04-22;male;35-44;77;1
2020-04-22;male;45-54;103;1
2020-04-22;male;55-64;110;0
2020-04-22;male;65-74;69;2
2020-04-22;male;75-84;67;0
2020-04-22;female;0-4;3;0
2020-04-22;female;5-14;10;0
2020-04-22;female;15-24;57;1
2020-04-22;female;25-34;107;0
2020-04-22;female;35-44;103;1
2020-04-22;female;45-54;129;1
2020-04-22;female;55-64;96;1
2020-04-22;female;65-74;57;1
2020-04-22;female;75-84;78;0
2020-04-22;unknown;0-4;0;0
2020-04-22;unknown;5-14;0;0
2020-04-22;unknown;15-24;0;0
2020-04-22;unknown;25-34;0;0
2020-04-22;unknown;35-44;0;0
2020-04-22;unknown;45-54;0;0
2020-04-22;unknown;55-64;0;0
2020-04-22;unknown;65-74;0;0
2020-04-22;unknown;75-84;0;0
2020-04-23;male;0-4;3;0
2020-04-23;male;5-14;14;0
2020-04-23;male;15-24;39;0
2020-04-23;male;25-34;90;1
2020-04-23;male;35-44;77;0
2020-04-23;male;45-54;104;1
2020-04-23;male;55-64;110;0
2020-04-23;male;65-74;69;0
2020-04-23;male;75-84;67;0
2020-04-23;female;0-4;3;0
2020-04-23;female;5-14;10;0
2020-04-23;female;15-24;57;0
2020-04-23;female;25-34;108;1
2020-04-23;female;35-44;105;2
2020-04-23;female;45-54;129;0
2020-04-23;female;55-64;96;0
2020-04-23;female;65-74;57;0
2020-04-23;female;75-84;78;0
2020-04-23;unknown;0-4;0;0
2020-04-23;unknown;5-14;0;0
2020-04-23;unknown;15-24;0;0
2020-04-23;unknown;25-34;0;0
2020-04-23;unknown;35-44;0;0
2020-04-23;unknown;45-54;0;0
2020-04-23;unknown;55-64;0;0
2020-04-23;unknown;65-74;0;0
2020-04-23;unknown;75-84;0;0
2020-04-24;male;0-4;3;0
2020-04-24;male;5-14;14;0
2020-04-24;male;15-24;39;0
2020-04-24;male;25-34;91;1
2020-04-24;male;35-44;78;1
2020-04-24;male;45-54;106;2
2020-04-24;male;55-64;110;0
2020-04-24;male;65-74;70;1
2020-04-24;male;75-84;68;1
2020-04-24;female;0-4;3;0
2020-04-24;female;5-14;10;0
2020-04-24;female;15-24;58;1
2020-04-24;female;25-34;109;1
2020-04-24;female;35-44;107;2
2020-04-24;female;45-54;130;1
2020-04-24;female;55-64;96;0
2020-04-24;female;65-74;58;1
2020-04-24;female;75-84;80;2
2020-04-24;unknown;0-4;0;0
2020-04-24;unknown;5-14;0;0
2020-04-24;unknown;15-24;0;0
2020-04-24;unknown;25-34;0;0
2020-04-24;unknown;35-44;0;0
2020-04-24;unknown;45-54;0;0
2020-04-24;unknown;55-64;0;0
2020-04-24;unknown;65-74;0;0
2020-04-24;unknown;75-84;0;0
2020-04-25;male;0-4;3;0
2020-04-25;male;5-14;14;0
2020-04-25;male;15-24;40;1
2020-04-25;male;25-34;91;0
2020-04-25;male;35-44;79;1
2020-04-25;male;45-54;106;0
2020-04-25;male;55-64;111;1
2020-04-25;male;65-74;70;0
2020-04-25;male;75-84;68;0
2020-04-25;female;0-4;3;0
2020-04-25;female;5-14;10;0
2020-04-25;female;15-24;58;0
2020-04-25;female;25-34;109;0
2020-04-25;female;35-44;107;0
2020-04-25;female;45-54;131;1
2020-04-25;female;55-64;98;2
2020-04-25;female;65-74;58;0
2020-04-25;female;75-84;81;1
2020-04-25;unknown;0-4;0;0
2020-04-25;unknown;5-14;0;0
2020-04-25;unknown;15-24;0;0
2020-04-25;unknown;25-34;0;0
2020-04-25;unknown;35-44;0;0
2020-04-25;unknown;45-54;0;0
2020-04-25;unknown;55-64;0;0
2020-04-25;unknown;65-74;0;0
2020-04-25;unknown;75-84;0;0
2020-04-26;male;0-4;4;1
2020-04-26;male;5-14;14;0
2020-04-26;male;15-24;40;0
2020-04-26;male;25-34;91;0
2020-04-26;male;35-44;81;2
2020-04-26;male;45-54;106;0
2020-04-26;male;55-64;111;0
2020-04-26;male;65-74;70;0
2020-04-26;male;75-84;69;1
2020-04-26;female;0-4;3;0
2020-04-26;female;5-14;10;0
2020-04-26;female;15-24;59;1
2020-04-26;female;25-34;110;1
2020-04-26;female;35-44;107;0
2020-04-26;female;45-54;131;0
2020-04-26;female;55-64;98;0
2020-04-26;female;65-74;58;0
2020-04-26;female;75-84;81;0
2020-04-26;unknown;0-4;0;0
2020-04-26;unknown;5-14;0;0
2020-04-26;unknown;15-24;0;0
2020-04-26;unknown;25-34;0;0
2020-04-26;unknown;35-44;0;0
2020-04-26;unknown;45-54;0;0
2020-04-26;unknown;55-64;0;0
2020-04-26;unknown;65-74;0;0
2020-04-26;unknown;75-84;0;0
2020-04-27;male;0-4;4;0
2020-04-27;male;5-14;14;0
2020-04-27;male;15-24;40;0
2020-04-27;male;25-34;91;0
2020-04-27;male;35-44;82;1
2020-04-27;male;45-54;106;0
2020-04-27;male;55-64;111;0
2020-04-27;male;65-74;71;1
2020-04-27;male;75-84;69;0
2020-04-27;female;0-4;3;0
2020-04-27;female;5-14;10;0
2020-04-27;female;15-24;59;0
2020-04-27;female;25-34;110;0
2020-04-27;female;35-44;107;0
2020-04-27;female;45-54;131;0
2020-04-27;female;55-64;98;0
2020-04-27;female;65-74;58;0
2020-04-27;female;75-84;84;3
2020-04-27;unknown;0-4;0;0
2020-04-27;unknown;5-14;0;0
2020-04-27;unknown;15-24;0;0
2020-04-27;unknown;25-34;0;0
2020-04-27;unknown;35-44;0;0
2020-04-27;unknown;45-54;0;0
2020-04-27;unknown;55-64;0;0
2020-04-27;unknown;65-74;0;0
2020-04-27;unknown;75-84;0;0
2020-04-28;male;0-4;4;0
2020-04-28;male;5-14;14;0
2020-04-28;male;15-24;40;0
2020-04-28;male;25-34;91;0
2020-04-28;male;35-44;83;1
2020-04-28;male;45-54;106;0
2020-04-28;male;55-64;112;1
2020-04-28;male;65-74;71;0
2020-04-28;male;75-84;70;1
2020-04-28;female;0-4;3;0
2020-04-28;female;5-14;10;0
2020-04-28;female;15-24;59;0
2020-04-28;female;25-34;111;1
2020-04-28;female;35-44;107;0
2020-04-28;female;45-54;131;0
2020-04-28;female;55-64;100;2
2020-04-28;female;65-74;59;1
2020-04-28;female;75-84;84;0
2020-04-28;unknown;0-4;0;0
2020-04-28;unknown;5-14;0;0
2020-04-28;unknown;15-24;0;0
2020-04-28;unknown;25-34;0;0
2020-04-28;unknown;35-44;0;0
2020-04-28;unknown;45-54;0;0
2020-04-28;unknown;55-64;0;0
2020-04-28;unknown;65-74;0;0
2020-04-28;unknown;75-84;0;0
2020-04-29;male;0-4;5;1
2020-04-29;male;5-14;14;0
2020-04-29;male;15-24;40;0
2020-04-29;male;25-34;91;0
2020-04-29;male;35-44;85;2
2020-04-29;male;45-54;107;1
2020-04-29;male;55-64;114;2
2020-04-29;male;65-74;71;0
2020-04-29;male;75-84;70;0
2020-04-29;female;0-4;3;0
2020-04-29;female;5-14;10;0
2020-04-29;female;15-24;59;0
2020-04-29;female;25-34;112;1
2020-04-29;female;35-44;108;1
2020-04-29;female;45-54;132;1
2020-04-29;female;55-64;100;0
2020-04-29;female;65-74;60;1
2020-04-29;female;75-84;84;0
2020-04-29;unknown;0-4;0;0
2020-04-29;unknown;5-14;0;0
2020-04-29;unknown;15-24;0;0
2020-04-29;unknown;25-34;0;0
2020-04-29;unknown;35-44;0;0
2020-04-29;unknown;45-54;0;0
2020-04-29;unknown;55-64;0;0
2020-04-29;unknown;65-74;0;0
2020-04-29;unknown;75-84;0;0
2020-04-30;male;0-4;5;0
2020-04-30;male;5-14;14;0
2020-04-30;male;15-24;40;0
2020-04-30;male;25-34;92;1
2020-04-30;male;35-44;85;0
2020-04-30;male;45-54;108;1
2020-04-30;male;55-64;114;0
2020-04-30;male;65-74;71;0
2020-04-30;male;75-84;71;1
2020-04-30;female;0-4;3;0
2020-04-30;female;5-14;10;0
2020-04-30;female;15-24;59;0
2020-04-30;female;25-34;112;0
2020-04-30;female;35-44;109;1
2020-04-30;female;45-54;132;0
2020-04-30;female;55-64;100;0
2020-04-30;female;65-74;60;0
2020-04-30;female;75-84;84;0
2020-04-30;unknown;0-4;0;0
2020-04-30;unknown;5-14;0;0
2020-04-30;unknown;15-24;0;0
2020-04-30;unknown;25-34;0;0
2020-04-30;unknown;35-44;0;0
2020-04-30;unknown;45-54;0;0
2020-04-30;unknown;55-64;0;0
2020-04-30;unknown;65-74;0;0
2020-04-30;unknown;75-84;0;0
2020-05-01;male;0-4;5;0
2020-05-01;male;5-14;14;0
2020-05-01;male;15-24;40;0
2020-05-01;male;25-34;92;0
2020-05-01;male;35-44;85;0
2020-05-01;male;45-54;109;1
2020-05-01;male;55-64;114;0
2020-05-01;male;65-74;71;0
2020-05-01;male;75-84;71;0
2020-05-01;female;0-4;3;0
2020-05-01;female;5-14;10;0
2020-05-01;female;15-24;59;0
2020-05-01;female;25-34;112;0
2020-05-01;female;35-44;109;0
2020-05-01;female;45-54;133;1
2020-05-01;female;55-64;100;0
